traitName,traitNameField,fieldDescription,classification,origin,shuffle,UKCategory_temp,main_category,main_category_name,classFirst,classBig,class,brainRegion,leftOrRight,dataType,focus,brain_related_traits,value_type,strata,sexed,brain2brain
4244.0.7,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.8,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.0.9,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.1,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.10,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.064029383,0.000891225,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.11,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.024515486,9.17E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.12,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.036419118,0.002311087,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.13,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.024656789,0.000294682,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.14,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.029212818,0.000393979,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.15,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.031111559,0.00090409,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.2,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.3,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.4,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.5,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.6,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.7,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.8,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.035100975,0.000116448,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.1.9,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.042267048,0.00100114,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.1,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.10,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.052769995,1.29E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.11,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.034648155,9.51E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.12,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.06182875,0.000123507,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.13,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.076590806,5.11E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.14,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.084577707,0.000414547,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.15,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.061157217,0.001518497,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.2,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.3,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.4,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.5,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.6,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.7,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.8,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.061096466,0.001332263,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.2.9,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,0.052009109,0.00072489,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.1,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.10,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.11,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.12,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.13,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.14,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.15,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.2,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.3,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.4,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.5,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.6,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.7,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.8,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4244.3.9,4244,"Mean signal-to-noise ratio (SNR), (right)",16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,31,0,0,
4245.0.1,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.10,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.11,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.12,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.13,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.14,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.15,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.2,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.3,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.4,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.5,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.6,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.7,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.8,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.0.9,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.1,4245,Time to press first digit (right),16.2,0.006873176,0.005255149,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.10,4245,Time to press first digit (right),16.2,0.017483004,0.002719066,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.11,4245,Time to press first digit (right),16.2,0.007761775,6.34E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.12,4245,Time to press first digit (right),16.2,0.008146829,0.000388845,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.13,4245,Time to press first digit (right),16.2,0.013428605,0.000966832,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.14,4245,Time to press first digit (right),16.2,0.040526355,0.000478677,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.15,4245,Time to press first digit (right),16.2,0.036151988,5.65E-06,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.2,4245,Time to press first digit (right),16.2,0.006718028,0.000444695,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.3,4245,Time to press first digit (right),16.2,0.018542483,0.000201099,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.4,4245,Time to press first digit (right),16.2,0.01457311,0.001630648,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.5,4245,Time to press first digit (right),16.2,0.00017616,0.003329973,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.6,4245,Time to press first digit (right),16.2,0.010241759,0.000532004,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.7,4245,Time to press first digit (right),16.2,0.013940686,0.000102835,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.8,4245,Time to press first digit (right),16.2,0.021044994,8.97E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.1.9,4245,Time to press first digit (right),16.2,0.005336423,0.000684666,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.1,4245,Time to press first digit (right),16.2,0.002066409,0.000485818,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.10,4245,Time to press first digit (right),16.2,0.010833265,0.000242386,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.11,4245,Time to press first digit (right),16.2,0.000847513,0.001539994,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.12,4245,Time to press first digit (right),16.2,0.00707326,0.001937104,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.13,4245,Time to press first digit (right),16.2,0.007888052,0.001211963,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.14,4245,Time to press first digit (right),16.2,0.005123414,0.000955716,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.15,4245,Time to press first digit (right),16.2,0.007396231,7.49E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.2,4245,Time to press first digit (right),16.2,0.001335824,0.000329321,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.3,4245,Time to press first digit (right),16.2,0.013003584,0.000808104,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.4,4245,Time to press first digit (right),16.2,0.008031843,0.001531922,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.5,4245,Time to press first digit (right),16.2,0.010859843,0.000524174,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.6,4245,Time to press first digit (right),16.2,0.003950925,0.001726688,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.7,4245,Time to press first digit (right),16.2,0.001540514,1.52E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.8,4245,Time to press first digit (right),16.2,0.002145422,8.90E-06,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.2.9,4245,Time to press first digit (right),16.2,0.017129002,9.89E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.1,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.10,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.11,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.12,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.13,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.14,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.15,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.2,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.3,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.4,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.5,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.6,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.7,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.8,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4245.3.9,4245,Time to press first digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.1,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.10,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.11,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.12,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.13,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.14,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.15,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.2,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.3,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.4,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.5,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.6,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.7,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.8,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.0.9,4246,Time to press last digit (right),16.2,,,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.1,4246,Time to press last digit (right),16.2,0.006075593,4.48E-07,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.10,4246,Time to press last digit (right),16.2,0.023160038,0.000608552,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.11,4246,Time to press last digit (right),16.2,0.019219106,0.002426624,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.12,4246,Time to press last digit (right),16.2,0.022707396,8.83E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.13,4246,Time to press last digit (right),16.2,0.061262331,1.82E-07,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.14,4246,Time to press last digit (right),16.2,0.024989822,2.10E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.15,4246,Time to press last digit (right),16.2,0.0095845,0.002979156,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.2,4246,Time to press last digit (right),16.2,0.012155047,0.000390298,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.3,4246,Time to press last digit (right),16.2,0.042746546,0.001378807,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.4,4246,Time to press last digit (right),16.2,0.021250355,0.000817162,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.5,4246,Time to press last digit (right),16.2,0.011314929,0.000167838,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.6,4246,Time to press last digit (right),16.2,0.015449427,0.000451417,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.7,4246,Time to press last digit (right),16.2,0.014270585,4.86E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.8,4246,Time to press last digit (right),16.2,0.03139852,0.00028165,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.1.9,4246,Time to press last digit (right),16.2,0.027359372,0.001008657,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.2.1,4246,Time to press last digit (right),16.2,0.020379414,0.00122374,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.2.10,4246,Time to press last digit (right),16.2,0.036263353,0.000303739,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
4246.2.11,4246,Time to press last digit (right),16.2,0.00887935,2.23E-05,,100049,Hearing test,hearing and eyesight,hearing,hearing,,,,,,11,2,0,
